geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
FR,202043,2664,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6967,25278,0,1,100,325496,818.44,2140.43,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,1428,438.71,115.5,0
GE,202043,4622,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16610,46955,0,1,100,506343,912.82,3280.39,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,2544,502.43,122.4,0
GL,202043,97,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,377,2016,0,1,100,40851,237.45,922.87,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,28,68.54,40.6,0
GR,202043,600,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2122,9717,0,1,100,200096,299.86,1060.49,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,357,178.42,146.9,0
JU,202043,635,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1523,5368,0,1,100,73709,861.5,2066.23,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,258,350.03,68.4,0
LU,202043,1243,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3391,20193,0,1,100,416347,298.55,814.46,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,600,144.11,93.3,0
NE,202043,1199,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3287,13066,0,1,100,175894,681.66,1868.74,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,582,330.88,94.3,0
NW,202043,94,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,354,1775,0,1,100,43520,215.99,813.42,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,37,85.02,64.9,0
OW,202043,92,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,333,1565,0,1,100,38108,241.42,873.83,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,15,39.36,19.5,0
SG,202043,2082,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5344,31696,0,1,100,514504,404.66,1038.67,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,1038,201.75,99.4,0
SH,202043,217,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,542,3477,0,1,100,83107,261.11,652.17,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,144,173.27,197.3,0
SO,202043,618,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1923,12459,0,1,100,277462,222.73,693.07,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,335,120.73,118.4,0
SZ,202043,975,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2627,8946,0,1,100,162157,601.27,1620.03,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,320,197.34,48.9,0
TG,202043,837,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2096,13431,0,1,100,282909,295.85,740.87,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,467,165.07,126.2,0
TI,202043,1519,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6034,26456,0,1,100,350986,432.78,1719.16,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,888,253,140.7,0
UR,202043,99,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,338,1651,0,1,100,36819,268.88,918,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,43,116.78,76.8,0
VD,202043,5116,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19906,63009,0,1,100,814762,627.91,2443.17,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,2671,327.82,109.2,0
VS,202043,4131,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9430,28781,0,1,100,348503,1185.36,2705.86,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,2190,628.41,112.8,0
ZG,202043,463,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1383,5810,0,1,100,128794,359.49,1073.81,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,180,139.76,63.6,0
ZH,202043,5395,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18316,81674,0,1,100,1553423,347.3,1179.07,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-43,2461,158.43,83.9,0
AG,202044,2543,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8315,33570,0,1,100,694072,366.39,1198,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,664,95.67,35.3,0
AI,202044,120,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,358,822,0,1,100,16293,736.51,2197.26,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,30,184.13,33.3,0
AR,202044,270,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,831,2883,0,1,100,55309,488.17,1502.47,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,54,97.64,25,0
BE,202044,4998,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15041,48929,0,1,100,1043132,479.13,1441.91,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,1269,121.65,34,0
BL,202044,864,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3114,12526,0,1,100,290969,296.94,1070.22,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,250,85.92,40.7,0
BS,202044,598,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2896,9522,0,1,100,196735,303.96,1472.03,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,146,74.21,32.3,0
FL,202044,189,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,625,2522,0,1,100,39055,483.93,1600.31,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,-18,-46.09,-8.7,0
FR,202044,4259,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11226,25278,0,1,100,325496,1308.46,3448.89,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,1595,490.02,59.9,0
GE,202044,7286,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23896,46955,0,1,100,506343,1438.95,4719.33,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,2664,526.13,57.6,0
GL,202044,163,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,540,2016,0,1,100,40851,399.01,1321.88,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,66,161.56,68,0
GR,202044,728,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2850,9717,0,1,100,200096,363.83,1424.32,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,128,63.97,21.3,0
JU,202044,906,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2429,5368,0,1,100,73709,1229.16,3295.39,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,271,367.66,42.7,0
LU,202044,1861,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5252,20193,0,1,100,416347,446.98,1261.45,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,618,148.43,49.7,0
NE,202044,2067,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5354,13066,0,1,100,175894,1175.14,3043.88,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,868,493.48,72.4,0
NW,202044,140,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,494,1775,0,1,100,43520,321.69,1135.11,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,46,105.7,48.9,0
OW,202044,126,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,459,1565,0,1,100,38108,330.64,1204.47,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,34,89.22,37,0
SG,202044,2878,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8222,31696,0,1,100,514504,559.37,1598.04,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,796,154.71,38.2,0
SH,202044,252,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,794,3477,0,1,100,83107,303.22,955.39,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,35,42.11,16.1,0
SO,202044,956,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2879,12459,0,1,100,277462,344.55,1037.62,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,338,121.82,54.7,0
SZ,202044,857,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3484,8946,0,1,100,162157,528.5,2148.54,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,-118,-72.77,-12.1,0
TG,202044,1125,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3221,13431,0,1,100,282909,397.65,1138.53,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,288,101.8,34.4,0
TI,202044,2239,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8273,26456,0,1,100,350986,637.92,2357.07,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,720,205.14,47.4,0
UR,202044,148,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,486,1651,0,1,100,36819,401.97,1319.97,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,49,133.09,49.5,0
VD,202044,8075,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27981,63009,0,1,100,814762,991.09,3434.25,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,2959,363.18,57.8,0
VS,202044,4917,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14347,28781,0,1,100,348503,1410.89,4116.75,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,786,225.53,19,0
ZG,202044,455,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1838,5810,0,1,100,128794,353.28,1427.09,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,-8,-6.21,-1.7,0
ZH,202044,6994,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25310,81674,0,1,100,1553423,450.23,1629.31,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-44,1599,102.93,29.6,0
AG,202045,2423,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10738,33570,0,1,100,694072,349.1,1547.1,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-120,-17.29,-4.7,0
AI,202045,68,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,426,822,0,1,100,16293,417.36,2614.62,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-52,-319.15,-43.3,0
AR,202045,211,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1042,2883,0,1,100,55309,381.49,1883.96,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-59,-106.68,-21.9,0
BE,202045,4465,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19506,48929,0,1,100,1043132,428.04,1869.95,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-533,-51.09,-10.7,0
BL,202045,757,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3871,12526,0,1,100,290969,260.17,1330.38,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-107,-36.77,-12.4,0
BS,202045,587,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3483,9522,0,1,100,196735,298.37,1770.4,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-11,-5.59,-1.8,0
FL,202045,217,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,842,2522,0,1,100,39055,555.63,2155.93,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,28,71.7,14.8,0
FR,202045,4356,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15582,25278,0,1,100,325496,1338.27,4787.16,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,97,29.81,2.3,0
GE,202045,6812,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30708,46955,0,1,100,506343,1345.33,6064.66,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-474,-93.62,-6.5,0
GL,202045,127,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,667,2016,0,1,100,40851,310.89,1632.76,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-36,-88.12,-22.1,0
GR,202045,650,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3500,9717,0,1,100,200096,324.84,1749.16,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-78,-38.99,-10.7,0
JU,202045,633,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3062,5368,0,1,100,73709,858.78,4154.17,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-273,-370.38,-30.1,0
LU,202045,1566,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6818,20193,0,1,100,416347,376.13,1637.58,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-295,-70.85,-15.9,0
NE,202045,1922,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7276,13066,0,1,100,175894,1092.7,4136.58,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-145,-82.44,-7,0
NW,202045,164,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,658,1775,0,1,100,43520,376.84,1511.95,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,24,55.15,17.1,0
OW,202045,130,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,589,1565,0,1,100,38108,341.14,1545.61,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,4,10.5,3.2,0
SG,202045,2663,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10885,31696,0,1,100,514504,517.59,2115.63,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-215,-41.78,-7.5,0
SH,202045,271,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1065,3477,0,1,100,83107,326.09,1281.48,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,19,22.87,7.5,0
SO,202045,1005,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3884,12459,0,1,100,277462,362.21,1399.83,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,49,17.66,5.1,0
SZ,202045,492,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3976,8946,0,1,100,162157,303.41,2451.94,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-365,-225.09,-42.6,0
TG,202045,1026,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4247,13431,0,1,100,282909,362.66,1501.19,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-99,-34.99,-8.8,0
TI,202045,2221,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10494,26456,0,1,100,350986,632.79,2989.86,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-18,-5.13,-0.8,0
UR,202045,99,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,585,1651,0,1,100,36819,268.88,1588.85,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-49,-133.09,-33.1,0
VD,202045,8454,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36435,63009,0,1,100,814762,1037.6,4471.86,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,379,46.51,4.7,0
VS,202045,3533,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17880,28781,0,1,100,348503,1013.76,5130.52,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-1384,-397.13,-28.1,0
ZG,202045,404,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2242,5810,0,1,100,128794,313.68,1740.76,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-51,-39.6,-11.2,0
ZH,202045,6157,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31467,81674,0,1,100,1553423,396.35,2025.66,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-45,-837,-53.88,-12,0
AG,202046,2063,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12801,33570,0,1,100,694072,297.23,1844.33,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-360,-51.87,-14.9,0
AI,202046,53,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,479,822,0,1,100,16293,325.29,2939.91,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-15,-92.07,-22.1,0
AR,202046,199,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1241,2883,0,1,100,55309,359.8,2243.76,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-12,-21.69,-5.7,0
BE,202046,3418,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22924,48929,0,1,100,1043132,327.67,2197.61,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-1047,-100.37,-23.4,0
BL,202046,849,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4720,12526,0,1,100,290969,291.78,1622.17,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,92,31.61,12.2,0
BS,202046,798,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4281,9522,0,1,100,196735,405.62,2176.02,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,211,107.25,35.9,0
FL,202046,182,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1024,2522,0,1,100,39055,466.01,2621.94,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-35,-89.62,-16.1,0
FR,202046,2791,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18373,25278,0,1,100,325496,857.46,5644.62,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-1565,-480.81,-35.9,0
GE,202046,4561,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35269,46955,0,1,100,506343,900.77,6965.44,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-2251,-444.56,-33,0
GL,202046,116,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,783,2016,0,1,100,40851,283.96,1916.72,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-11,-26.93,-8.7,0
GR,202046,586,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4086,9717,0,1,100,200096,292.86,2042.02,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-64,-31.98,-9.8,0
JU,202046,365,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3427,5368,0,1,100,73709,495.19,4649.36,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-268,-363.59,-42.3,0
LU,202046,1331,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8149,20193,0,1,100,416347,319.69,1957.26,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-235,-56.44,-15,0
NE,202046,1261,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8537,13066,0,1,100,175894,716.91,4853.49,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-661,-375.79,-34.4,0
NW,202046,110,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,768,1775,0,1,100,43520,252.76,1764.71,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-54,-124.08,-32.9,0
OW,202046,163,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,752,1565,0,1,100,38108,427.73,1973.34,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,33,86.59,25.4,0
SG,202046,2227,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13112,31696,0,1,100,514504,432.84,2548.47,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-436,-84.75,-16.4,0
SH,202046,264,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1329,3477,0,1,100,83107,317.66,1599.14,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-7,-8.43,-2.6,0
SO,202046,802,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4686,12459,0,1,100,277462,289.05,1688.88,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-203,-73.16,-20.2,0
SZ,202046,383,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4359,8946,0,1,100,162157,236.19,2688.14,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-109,-67.22,-22.2,0
TG,202046,817,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5064,13431,0,1,100,282909,288.79,1789.97,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-209,-73.87,-20.4,0
TI,202046,2121,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12615,26456,0,1,100,350986,604.3,3594.16,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-100,-28.49,-4.5,0
UR,202046,128,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,713,1651,0,1,100,36819,347.65,1936.5,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,29,78.77,29.3,0
VD,202046,6544,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42979,63009,0,1,100,814762,803.18,5275.04,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-1910,-234.42,-22.6,0
VS,202046,2243,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20123,28781,0,1,100,348503,643.61,5774.13,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-1290,-370.15,-36.5,0
ZG,202046,370,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2612,5810,0,1,100,128794,287.28,2028.04,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-34,-26.4,-8.4,0
ZH,202046,5028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36495,81674,0,1,100,1553423,323.67,2349.33,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-46,-1129,-72.68,-18.3,0
AG,202047,2137,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14938,33570,0,1,100,694072,307.89,2152.23,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-47,74,10.66,3.6,0
AI,202047,34,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,513,822,0,1,100,16293,208.68,3148.59,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-47,-19,-116.61,-35.8,0
AR,202047,176,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1417,2883,0,1,100,55309,318.21,2561.97,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-47,-23,-41.59,-11.6,0
BE,202047,2906,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25830,48929,0,1,100,1043132,278.58,2476.2,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-47,-512,-49.09,-15,0
BL,202047,943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5663,12526,0,1,100,290969,324.09,1946.26,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-47,94,32.31,11.1,0
BS,202047,719,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5000,9522,0,1,100,196735,365.47,2541.49,COVID19Cases,,2022-05-03_06-06-15,isoweek,2020-47,-79,-40.15,-9.9,0
