date,altersklasse_covid19,vaccine,geoRegion,type,entries,pop,sumTotal,per100Persons,per100PersonsTotal,type_variant,version
202106,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4001,1206905,6960,0.33,0.58,altersklasse_covid19,2022-05-03_10-25-13
202106,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2213,1206905,8812,-0.18,0.73,altersklasse_covid19,2022-05-03_10-25-13
202106,40 - 49,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1206905,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,4940,1305543,16569,0.38,1.27,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,288,1305543,345,0.02,0.03,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,4652,1305543,16224,0.36,1.24,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,moderna,CHFL,COVID19FirstBoosterPersons,1,1305543,15,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,novavax,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,novavax,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,novavax,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3021,1305543,24043,0.23,1.84,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,5446,1305543,10060,0.42,0.77,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2425,1305543,13983,-0.19,1.07,altersklasse_covid19,2022-05-03_10-25-13
202106,50 - 59,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1305543,4,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,5699,972277,22016,0.59,2.26,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,380,972277,426,0.04,0.04,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,5319,972277,21590,0.55,2.22,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,moderna,CHFL,COVID19FirstBoosterPersons,2,972277,13,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,novavax,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,novavax,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,novavax,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,novavax,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2329,972277,21068,0.24,2.17,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4367,972277,8808,0.45,0.91,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2038,972277,12260,-0.21,1.26,altersklasse_covid19,2022-05-03_10-25-13
202106,60 - 69,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,972277,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,17926,739913,71133,2.42,9.61,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,880,739913,980,0.12,0.13,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,17046,739913,70153,2.3,9.48,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,moderna,CHFL,COVID19FirstBoosterPersons,1,739913,24,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,novavax,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,novavax,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,novavax,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,novavax,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2936,739913,52601,0.4,7.11,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,12431,739913,23275,1.68,3.15,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-9495,739913,29326,-1.28,3.96,altersklasse_covid19,2022-05-03_10-25-13
202106,70 - 79,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,739913,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,22673,459898,96207,4.93,20.92,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,moderna,CHFL,COVID19FullyVaccPersons,1149,459898,1326,0.25,0.29,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,moderna,CHFL,COVID19PartiallyVaccPersons,21524,459898,94881,4.68,20.63,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,moderna,CHFL,COVID19FirstBoosterPersons,0,459898,9,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,novavax,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,novavax,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,novavax,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,novavax,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,6386,459898,85587,1.39,18.61,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,20092,459898,40767,4.37,8.86,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-13706,459898,44820,-2.98,9.75,altersklasse_covid19,2022-05-03_10-25-13
202106,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,1,459898,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,2,880587,7,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,1,880587,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,1,880587,6,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,novavax,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,novavax,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,novavax,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,novavax,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,0,880587,17,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,880587,13,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,0,880587,4,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,113,853375,559,0.01,0.07,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,44,853375,50,0.01,0.01,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,69,853375,509,0.01,0.06,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,novavax,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,novavax,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,novavax,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,novavax,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,107,853375,1151,0.01,0.13,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,120,853375,503,0.01,0.06,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-13,853375,648,-0,0.08,altersklasse_covid19,2022-05-03_10-25-13
202107,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,974,1042617,4738,0.09,0.45,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,321,1042617,363,0.03,0.03,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,653,1042617,4375,0.06,0.42,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,0,1042617,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,novavax,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,novavax,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,novavax,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,894,1042617,8702,0.09,0.83,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,951,1042617,4479,0.09,0.43,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-57,1042617,4223,-0.01,0.41,altersklasse_covid19,2022-05-03_10-25-13
202107,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1042617,2,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,1442,1248240,7676,0.12,0.61,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,518,1248240,698,0.04,0.06,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,924,1248240,6978,0.07,0.56,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,0,1248240,5,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,novavax,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,novavax,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,novavax,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1284,1248240,13331,0.1,1.07,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1600,1248240,7018,0.13,0.56,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-316,1248240,6313,-0.03,0.51,altersklasse_covid19,2022-05-03_10-25-13
202107,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1248240,1,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,2184,1206905,11583,0.18,0.96,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,863,1206905,1217,0.07,0.1,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,1321,1206905,10366,0.11,0.86,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,moderna,CHFL,COVID19FirstBoosterPersons,0,1206905,7,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,novavax,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,novavax,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,novavax,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1630,1206905,17402,0.14,1.44,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2205,1206905,9165,0.18,0.76,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-575,1206905,8237,-0.05,0.68,altersklasse_covid19,2022-05-03_10-25-13
202107,40 - 49,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,1,1206905,2,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,4091,1305543,20660,0.31,1.58,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,1705,1305543,2050,0.13,0.16,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,2386,1305543,18610,0.18,1.43,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,moderna,CHFL,COVID19FirstBoosterPersons,3,1305543,18,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,novavax,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,novavax,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,novavax,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,novavax,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2746,1305543,26789,0.21,2.05,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3468,1305543,13528,0.27,1.04,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-722,1305543,13261,-0.06,1.02,altersklasse_covid19,2022-05-03_10-25-13
202107,50 - 59,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,2,1305543,6,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,5029,972277,27045,0.52,2.78,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,2665,972277,3091,0.27,0.32,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,2364,972277,23954,0.24,2.46,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,moderna,CHFL,COVID19FirstBoosterPersons,1,972277,14,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,novavax,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,novavax,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,novavax,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,novavax,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2533,972277,23601,0.26,2.43,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3340,972277,12148,0.34,1.25,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-807,972277,11453,-0.08,1.18,altersklasse_covid19,2022-05-03_10-25-13
202107,60 - 69,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,1,972277,2,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,11658,739913,82791,1.58,11.19,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,9921,739913,10901,1.34,1.47,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,1737,739913,71890,0.23,9.72,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,moderna,CHFL,COVID19FirstBoosterPersons,3,739913,27,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,novavax,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,novavax,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,novavax,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,novavax,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,4026,739913,56627,0.54,7.65,altersklasse_covid19,2022-05-03_10-25-13
202107,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,13566,739913,36841,1.83,4.98,altersklasse_covid19,2022-05-03_10-25-13
