date,geoRegion,cases,hosps,deaths
2021-06-05,GE,21,1,0
2021-06-05,GL,5,0,1
2021-06-05,GR,5,1,0
2021-06-05,JU,8,0,0
2021-06-05,LU,18,0,0
2021-06-05,NE,1,0,0
2021-06-05,NW,4,0,0
2021-06-05,OW,3,0,0
2021-06-05,SG,23,0,0
2021-06-05,SH,2,0,0
2021-06-05,SO,7,0,0
2021-06-05,SZ,17,0,0
2021-06-05,TG,12,0,0
2021-06-05,TI,9,0,0
2021-06-05,UR,2,0,0
2021-06-05,VD,37,3,0
2021-06-05,VS,13,0,0
2021-06-05,ZG,7,0,0
2021-06-05,ZH,44,3,1
2021-06-05,FL,1,0,0
2021-06-05,CH,313,13,2
2021-06-05,CHFL,314,13,2
2021-06-06,AG,6,1,0
2021-06-06,AI,0,0,0
2021-06-06,AR,0,0,0
2021-06-06,BE,15,1,1
2021-06-06,BL,3,0,0
2021-06-06,BS,1,0,0
2021-06-06,FR,13,0,0
2021-06-06,GE,12,0,0
2021-06-06,GL,0,0,1
2021-06-06,GR,3,0,0
2021-06-06,JU,7,0,0
2021-06-06,LU,21,2,0
2021-06-06,NE,2,0,0
2021-06-06,NW,0,0,0
2021-06-06,OW,0,0,0
2021-06-06,SG,15,2,0
2021-06-06,SH,3,0,1
2021-06-06,SO,8,0,0
2021-06-06,SZ,5,0,1
2021-06-06,TG,2,0,1
2021-06-06,TI,2,0,0
2021-06-06,UR,0,0,0
2021-06-06,VD,21,0,0
2021-06-06,VS,13,0,0
2021-06-06,ZG,3,2,0
2021-06-06,ZH,32,5,1
2021-06-06,FL,0,0,0
2021-06-06,CH,187,13,6
2021-06-06,CHFL,187,13,6
2021-06-07,AG,46,0,0
2021-06-07,AI,6,0,0
2021-06-07,AR,6,0,0
2021-06-07,BE,57,5,0
2021-06-07,BL,9,0,0
2021-06-07,BS,13,2,1
2021-06-07,FR,38,1,0
2021-06-07,GE,36,2,0
2021-06-07,GL,0,0,0
2021-06-07,GR,13,0,0
2021-06-07,JU,10,0,0
2021-06-07,LU,29,0,0
2021-06-07,NE,9,0,0
2021-06-07,NW,8,0,0
2021-06-07,OW,9,0,0
2021-06-07,SG,58,2,1
2021-06-07,SH,7,0,0
2021-06-07,SO,3,1,0
2021-06-07,SZ,27,1,0
2021-06-07,TG,22,1,0
2021-06-07,TI,9,0,0
2021-06-07,UR,0,0,0
2021-06-07,VD,53,2,0
2021-06-07,VS,13,0,0
2021-06-07,ZG,4,0,0
2021-06-07,ZH,99,1,0
2021-06-07,FL,0,0,0
2021-06-07,CH,584,18,2
2021-06-07,CHFL,584,18,2
2021-06-08,AG,20,1,1
2021-06-08,AI,5,0,0
2021-06-08,AR,2,0,0
2021-06-08,BE,38,3,0
2021-06-08,BL,7,1,0
2021-06-08,BS,11,2,0
2021-06-08,FR,33,1,0
2021-06-08,GE,30,1,0
2021-06-08,GL,2,0,0
2021-06-08,GR,13,0,0
2021-06-08,JU,10,0,0
2021-06-08,LU,21,0,0
2021-06-08,NE,7,0,0
2021-06-08,NW,3,0,0
2021-06-08,OW,1,0,0
2021-06-08,SG,29,1,0
2021-06-08,SH,5,0,0
2021-06-08,SO,8,0,0
2021-06-08,SZ,20,0,0
2021-06-08,TG,16,0,1
2021-06-08,TI,11,0,0
2021-06-08,UR,4,0,0
2021-06-08,VD,40,0,0
2021-06-08,VS,15,0,0
2021-06-08,ZG,5,0,0
2021-06-08,ZH,61,1,0
2021-06-08,FL,1,0,0
2021-06-08,CH,417,11,2
2021-06-08,CHFL,418,11,2
2021-06-09,AG,17,1,0
2021-06-09,AI,2,0,0
2021-06-09,AR,2,0,0
2021-06-09,BE,35,2,0
2021-06-09,BL,13,0,0
2021-06-09,BS,4,0,0
2021-06-09,FR,19,1,0
2021-06-09,GE,23,2,0
2021-06-09,GL,4,0,0
2021-06-09,GR,13,0,0
2021-06-09,JU,5,0,1
2021-06-09,LU,18,0,0
2021-06-09,NE,8,0,0
2021-06-09,NW,0,0,0
2021-06-09,OW,10,3,0
2021-06-09,SG,30,2,0
2021-06-09,SH,1,0,0
2021-06-09,SO,6,0,0
2021-06-09,SZ,24,0,0
2021-06-09,TG,12,0,0
2021-06-09,TI,9,0,0
2021-06-09,UR,4,0,0
2021-06-09,VD,34,0,1
2021-06-09,VS,18,2,0
2021-06-09,ZG,5,0,0
2021-06-09,ZH,59,1,0
2021-06-09,FL,0,0,1
2021-06-09,CH,375,14,2
2021-06-09,CHFL,375,14,3
2021-06-10,AG,16,1,0
2021-06-10,AI,5,0,0
2021-06-10,AR,2,0,0
2021-06-10,BE,40,2,0
2021-06-10,BL,3,0,0
2021-06-10,BS,2,0,0
2021-06-10,FR,13,0,0
2021-06-10,GE,24,2,0
2021-06-10,GL,1,0,0
2021-06-10,GR,5,0,0
2021-06-10,JU,7,0,0
2021-06-10,LU,22,0,0
2021-06-10,NE,7,0,0
2021-06-10,NW,4,0,0
2021-06-10,OW,5,0,0
2021-06-10,SG,26,1,1
2021-06-10,SH,9,1,0
2021-06-10,SO,6,2,0
2021-06-10,SZ,21,0,0
2021-06-10,TG,9,0,0
2021-06-10,TI,4,0,0
2021-06-10,UR,0,0,0
2021-06-10,VD,25,2,0
2021-06-10,VS,9,0,0
2021-06-10,ZG,7,1,0
2021-06-10,ZH,32,0,2
2021-06-10,FL,3,0,0
2021-06-10,CH,304,12,3
2021-06-10,CHFL,307,12,3
2021-06-11,AG,21,0,0
2021-06-11,AI,2,0,0
2021-06-11,AR,0,0,0
2021-06-11,BE,38,2,1
2021-06-11,BL,4,0,0
2021-06-11,BS,3,1,0
2021-06-11,FR,19,1,0
2021-06-11,GE,24,1,0
2021-06-11,GL,1,0,0
2021-06-11,GR,9,0,0
2021-06-11,JU,6,0,0
2021-06-11,LU,14,1,0
2021-06-11,NE,5,0,1
2021-06-11,NW,3,0,0
2021-06-11,OW,2,0,0
2021-06-11,SG,35,0,0
2021-06-11,SH,4,0,0
2021-06-11,SO,6,0,0
2021-06-11,SZ,9,0,0
2021-06-11,TG,7,0,0
2021-06-11,TI,3,0,0
2021-06-11,UR,1,0,0
2021-06-11,VD,30,0,0
2021-06-11,VS,14,0,0
2021-06-11,ZG,3,0,0
2021-06-11,ZH,55,3,1
2021-06-11,FL,1,0,0
2021-06-11,CH,318,9,3
2021-06-11,CHFL,319,9,3
2021-06-12,AG,11,1,0
2021-06-12,AI,2,0,0
2021-06-12,AR,0,0,0
2021-06-12,BE,14,0,0
2021-06-12,BL,3,0,0
2021-06-12,BS,1,0,0
2021-06-12,FR,12,1,1
2021-06-12,GE,10,0,0
2021-06-12,GL,2,0,0
2021-06-12,GR,4,0,0
2021-06-12,JU,3,0,0
2021-06-12,LU,15,0,0
2021-06-12,NE,2,0,0
2021-06-12,NW,1,0,0
2021-06-12,OW,6,1,0
2021-06-12,SG,11,4,0
2021-06-12,SH,1,0,0
2021-06-12,SO,6,0,0
2021-06-12,SZ,6,0,0
2021-06-12,TG,2,0,0
2021-06-12,TI,4,0,0
2021-06-12,UR,1,0,0
2021-06-12,VD,22,0,0
2021-06-12,VS,5,0,0
2021-06-12,ZG,5,1,0
2021-06-12,ZH,45,0,1
2021-06-12,FL,0,0,0
2021-06-12,CH,194,8,2
2021-06-12,CHFL,194,8,2
2021-06-13,AG,7,0,0
2021-06-13,AI,0,1,0
2021-06-13,AR,2,0,0
2021-06-13,BE,2,1,0
2021-06-13,BL,4,0,0
2021-06-13,BS,5,0,0
2021-06-13,FR,4,0,0
2021-06-13,GE,8,0,0
2021-06-13,GL,3,0,0
2021-06-13,GR,2,0,0
2021-06-13,JU,5,0,0
2021-06-13,LU,6,0,0
2021-06-13,NE,1,0,0
2021-06-13,NW,0,0,0
2021-06-13,OW,1,0,0
2021-06-13,SG,6,1,0
2021-06-13,SH,1,0,0
2021-06-13,SO,4,0,0
2021-06-13,SZ,7,0,0
2021-06-13,TG,3,0,0
2021-06-13,TI,1,0,0
2021-06-13,UR,0,0,1
2021-06-13,VD,15,0,0
2021-06-13,VS,5,0,0
2021-06-13,ZG,5,0,0
2021-06-13,ZH,24,3,1
2021-06-13,FL,0,0,0
2021-06-13,CH,121,6,2
2021-06-13,CHFL,121,6,2
2021-06-14,AG,18,3,0
2021-06-14,AI,2,0,0
2021-06-14,AR,4,0,0
2021-06-14,BE,24,0,0
2021-06-14,BL,6,0,0
2021-06-14,BS,6,0,0
2021-06-14,FR,16,1,0
2021-06-14,GE,29,2,0
2021-06-14,GL,1,0,0
2021-06-14,GR,11,1,0
2021-06-14,JU,5,0,0
2021-06-14,LU,9,0,0
2021-06-14,NE,8,1,0
2021-06-14,NW,1,1,0
2021-06-14,OW,3,0,0
2021-06-14,SG,47,0,0
2021-06-14,SH,4,0,0
2021-06-14,SO,13,0,0
2021-06-14,SZ,12,1,0
2021-06-14,TG,16,1,0
2021-06-14,TI,11,0,0
2021-06-14,UR,0,0,0
2021-06-14,VD,26,2,0
2021-06-14,VS,5,0,0
2021-06-14,ZG,3,0,0
2021-06-14,ZH,48,1,0
2021-06-14,FL,0,0,0
2021-06-14,CH,328,14,0
2021-06-14,CHFL,328,14,0
2021-06-15,AG,11,1,0
2021-06-15,AI,1,0,0
2021-06-15,AR,1,0,0
2021-06-15,BE,13,1,0
2021-06-15,BL,5,0,0
2021-06-15,BS,2,0,0
2021-06-15,FR,8,0,0
2021-06-15,GE,16,1,0
2021-06-15,GL,2,0,0
2021-06-15,GR,19,1,0
2021-06-15,JU,1,0,0
2021-06-15,LU,7,2,0
2021-06-15,NE,2,0,0
2021-06-15,NW,2,0,0
2021-06-15,OW,1,0,0
2021-06-15,SG,17,2,0
2021-06-15,SH,6,0,0
2021-06-15,SO,7,0,0
2021-06-15,SZ,23,0,0
2021-06-15,TG,9,0,0
2021-06-15,TI,7,2,0
2021-06-15,UR,1,0,0
2021-06-15,VD,15,0,0
2021-06-15,VS,7,0,0
2021-06-15,ZG,4,0,0
2021-06-15,ZH,46,2,1
2021-06-15,FL,1,0,0
2021-06-15,CH,233,12,1
2021-06-15,CHFL,234,12,1
2021-06-16,AG,9,0,0
2021-06-16,AI,1,0,0
2021-06-16,AR,7,0,0
2021-06-16,BE,14,0,0
2021-06-16,BL,3,0,0
2021-06-16,BS,6,1,0
2021-06-16,FR,2,1,0
2021-06-16,GE,14,1,0
2021-06-16,GL,3,0,0
2021-06-16,GR,12,0,0
2021-06-16,JU,1,0,1
2021-06-16,LU,9,0,0
2021-06-16,NE,6,0,0
2021-06-16,NW,1,0,0
2021-06-16,OW,2,0,0
2021-06-16,SG,14,0,1
2021-06-16,SH,0,0,0
2021-06-16,SO,5,0,0
2021-06-16,SZ,14,0,0
2021-06-16,TG,5,0,0
2021-06-16,TI,9,0,0
2021-06-16,UR,0,0,0
2021-06-16,VD,22,1,0
2021-06-16,VS,6,0,1
2021-06-16,ZG,2,0,0
2021-06-16,ZH,24,1,1
2021-06-16,FL,0,0,0
2021-06-16,CH,191,5,4
2021-06-16,CHFL,191,5,4
2021-06-17,AG,11,0,0
2021-06-17,AI,2,0,0
2021-06-17,AR,0,0,0
2021-06-17,BE,11,1,0
2021-06-17,BL,5,0,1
2021-06-17,BS,2,0,0
2021-06-17,FR,12,1,0
2021-06-17,GE,18,0,0
2021-06-17,GL,2,0,0
2021-06-17,GR,10,0,0
2021-06-17,JU,3,0,0
2021-06-17,LU,3,0,0
2021-06-17,NE,1,0,0
2021-06-17,NW,1,0,0
2021-06-17,OW,0,0,0
2021-06-17,SG,11,1,0
2021-06-17,SH,3,0,0
2021-06-17,SO,8,0,0
2021-06-17,SZ,5,0,1
2021-06-17,TG,8,0,0
2021-06-17,TI,5,0,0
2021-06-17,UR,1,0,0
2021-06-17,VD,9,0,1
2021-06-17,VS,7,0,0
2021-06-17,ZG,3,0,0
2021-06-17,ZH,15,2,0
2021-06-17,FL,0,0,0
2021-06-17,CH,156,5,3
2021-06-17,CHFL,156,5,3
2021-06-18,AG,8,0,0
2021-06-18,AI,3,1,0
2021-06-18,AR,0,0,0
2021-06-18,BE,12,0,0
2021-06-18,BL,3,0,0
2021-06-18,BS,5,0,0
2021-06-18,FR,12,0,0
2021-06-18,GE,7,0,0
2021-06-18,GL,2,0,0
2021-06-18,GR,5,0,0
2021-06-18,JU,1,0,0
2021-06-18,LU,7,0,0
2021-06-18,NE,0,0,0
2021-06-18,NW,1,0,0
2021-06-18,OW,1,0,0
2021-06-18,SG,13,0,1
2021-06-18,SH,3,0,0
2021-06-18,SO,3,0,0
2021-06-18,SZ,5,1,0
2021-06-18,TG,1,0,1
2021-06-18,TI,4,0,0
2021-06-18,UR,0,1,0
2021-06-18,VD,11,1,0
2021-06-18,VS,9,0,0
2021-06-18,ZG,3,0,0
2021-06-18,ZH,30,2,1
2021-06-18,FL,2,0,0
2021-06-18,CH,149,6,3
2021-06-18,CHFL,151,6,3
2021-06-19,AG,8,0,0
2021-06-19,AI,1,0,0
2021-06-19,AR,0,0,0
2021-06-19,BE,4,1,0
2021-06-19,BL,6,1,0
2021-06-19,BS,3,0,0
2021-06-19,FR,4,0,0
2021-06-19,GE,7,0,0
2021-06-19,GL,0,0,0
2021-06-19,GR,1,0,0
2021-06-19,JU,0,0,0
2021-06-19,LU,1,1,0
2021-06-19,NE,0,0,0
2021-06-19,NW,1,0,0
2021-06-19,OW,2,0,0
2021-06-19,SG,8,1,0
2021-06-19,SH,1,0,0
2021-06-19,SO,6,0,0
2021-06-19,SZ,12,0,0
2021-06-19,TG,1,0,0
2021-06-19,TI,11,0,0
2021-06-19,UR,0,0,0
2021-06-19,VD,10,1,0
2021-06-19,VS,2,0,0
2021-06-19,ZG,2,0,0
2021-06-19,ZH,12,1,0
2021-06-19,FL,0,0,0
2021-06-19,CH,103,6,0
2021-06-19,CHFL,103,6,0
2021-06-20,AG,5,0,0
2021-06-20,AI,0,0,0
2021-06-20,AR,0,0,0
2021-06-20,BE,8,1,1
2021-06-20,BL,2,0,0
2021-06-20,BS,1,0,0
2021-06-20,FR,3,0,0
2021-06-20,GE,4,1,0
2021-06-20,GL,0,0,0
2021-06-20,GR,4,0,0
2021-06-20,JU,0,0,0
2021-06-20,LU,2,0,0
2021-06-20,NE,0,0,0
2021-06-20,NW,2,0,0
2021-06-20,OW,0,0,0
2021-06-20,SG,5,0,0
2021-06-20,SH,0,0,0
2021-06-20,SO,5,0,0
2021-06-20,SZ,6,0,0
2021-06-20,TG,0,0,0
2021-06-20,TI,1,0,0
2021-06-20,UR,0,0,0
2021-06-20,VD,7,0,0
2021-06-20,VS,9,0,0
2021-06-20,ZG,0,0,0
2021-06-20,ZH,14,1,0
2021-06-20,FL,0,0,0
2021-06-20,CH,78,3,1
2021-06-20,CHFL,78,3,1
2021-06-21,AG,14,0,0
2021-06-21,AI,1,0,0
2021-06-21,AR,2,0,0
2021-06-21,BE,13,0,0
2021-06-21,BL,3,1,0
2021-06-21,BS,0,0,0
2021-06-21,FR,4,0,1
2021-06-21,GE,11,3,0
2021-06-21,GL,2,0,0
2021-06-21,GR,10,0,0
2021-06-21,JU,1,0,0
2021-06-21,LU,7,0,0
2021-06-21,NE,1,0,0
2021-06-21,NW,1,0,0
2021-06-21,OW,1,0,0
2021-06-21,SG,13,0,1
2021-06-21,SH,1,0,0
2021-06-21,SO,9,1,0
2021-06-21,SZ,10,0,0
2021-06-21,TG,3,0,0
2021-06-21,TI,3,0,0
2021-06-21,UR,0,0,0
2021-06-21,VD,17,1,0
2021-06-21,VS,9,0,0
2021-06-21,ZG,1,0,0
2021-06-21,ZH,28,2,0
2021-06-21,FL,0,0,0
2021-06-21,CH,165,8,2
2021-06-21,CHFL,165,8,2
2021-06-22,AG,9,2,0
2021-06-22,AI,0,0,0
2021-06-22,AR,1,0,0
2021-06-22,BE,7,0,0
2021-06-22,BL,6,0,0
2021-06-22,BS,5,1,0
2021-06-22,FR,8,0,0
2021-06-22,GE,7,1,0
2021-06-22,GL,0,0,0
2021-06-22,GR,3,0,0
2021-06-22,JU,1,0,0
2021-06-22,LU,3,1,0
2021-06-22,NE,6,0,0
2021-06-22,NW,2,0,0
2021-06-22,OW,0,0,0
2021-06-22,SG,11,2,0
2021-06-22,SH,1,0,0
2021-06-22,SO,3,0,0
2021-06-22,SZ,10,0,0
2021-06-22,TG,5,1,0
2021-06-22,TI,3,0,0
2021-06-22,UR,0,0,0
2021-06-22,VD,8,0,0
2021-06-22,VS,8,0,0
2021-06-22,ZG,1,0,0
2021-06-22,ZH,14,1,0
2021-06-22,FL,2,0,0
2021-06-22,CH,122,9,0
2021-06-22,CHFL,124,9,0
2021-06-23,AG,6,0,0
2021-06-23,AI,0,0,0
2021-06-23,AR,0,0,0
2021-06-23,BE,10,1,0
2021-06-23,BL,2,0,0
2021-06-23,BS,3,0,0
2021-06-23,FR,4,1,0
2021-06-23,GE,4,0,0
2021-06-23,GL,1,0,0
2021-06-23,GR,2,0,0
2021-06-23,JU,1,0,0
2021-06-23,LU,6,0,0
2021-06-23,NE,1,0,0
2021-06-23,NW,0,0,0
2021-06-23,OW,3,0,0
2021-06-23,SG,14,0,0
2021-06-23,SH,5,0,0
2021-06-23,SO,4,0,0
2021-06-23,SZ,8,0,0
2021-06-23,TG,8,0,0
2021-06-23,TI,5,0,0
2021-06-23,UR,1,0,0
2021-06-23,VD,8,0,0
2021-06-23,VS,7,0,0
2021-06-23,ZG,3,0,0
2021-06-23,ZH,21,1,1
2021-06-23,FL,2,0,0
2021-06-23,CH,127,3,1
2021-06-23,CHFL,129,3,1
2021-06-24,AG,3,0,0
2021-06-24,AI,0,0,0
2021-06-24,AR,0,0,0
2021-06-24,BE,15,0,0
2021-06-24,BL,4,0,0
2021-06-24,BS,2,0,0
2021-06-24,FR,6,0,0
2021-06-24,GE,5,0,0
2021-06-24,GL,0,0,0
2021-06-24,GR,1,0,0
2021-06-24,JU,4,0,0
2021-06-24,LU,5,0,0
2021-06-24,NE,3,0,0
2021-06-24,NW,0,0,0
2021-06-24,OW,1,0,0
2021-06-24,SG,4,0,0
2021-06-24,SH,0,0,0
2021-06-24,SO,7,0,0
2021-06-24,SZ,7,0,0
2021-06-24,TG,4,1,0
2021-06-24,TI,3,0,0
2021-06-24,UR,0,0,0
2021-06-24,VD,13,0,0
2021-06-24,VS,8,0,0
2021-06-24,ZG,2,0,0
2021-06-24,ZH,16,0,1
2021-06-24,FL,0,0,0
2021-06-24,CH,113,1,1
2021-06-24,CHFL,113,1,1
2021-06-25,AG,10,1,0
2021-06-25,AI,0,0,0
2021-06-25,AR,1,0,0
2021-06-25,BE,14,0,0
2021-06-25,BL,3,0,0
2021-06-25,BS,3,2,0
2021-06-25,FR,1,0,1
2021-06-25,GE,5,1,0
2021-06-25,GL,0,0,0
2021-06-25,GR,3,0,0
2021-06-25,JU,0,0,0
2021-06-25,LU,3,0,0
2021-06-25,NE,1,0,0
2021-06-25,NW,0,0,0
2021-06-25,OW,0,0,0
2021-06-25,SG,4,0,0
2021-06-25,SH,2,0,0
2021-06-25,SO,3,0,0
2021-06-25,SZ,5,0,0
2021-06-25,TG,5,0,0
2021-06-25,TI,3,0,0
2021-06-25,UR,1,0,0
2021-06-25,VD,7,1,0
2021-06-25,VS,1,0,0
2021-06-25,ZG,4,0,0
2021-06-25,ZH,19,1,0
2021-06-25,FL,0,0,0
2021-06-25,CH,98,6,1
2021-06-25,CHFL,98,6,1
2021-06-26,AG,3,0,0
2021-06-26,AI,0,0,0
2021-06-26,AR,1,0,0
2021-06-26,BE,8,0,0
2021-06-26,BL,0,0,0
2021-06-26,BS,3,0,0
2021-06-26,FR,2,0,0
2021-06-26,GE,8,0,0
2021-06-26,GL,0,0,0
2021-06-26,GR,1,0,0
2021-06-26,JU,0,0,0
2021-06-26,LU,1,0,0
2021-06-26,NE,1,0,0
2021-06-26,NW,0,0,0
2021-06-26,OW,0,0,0
2021-06-26,SG,0,0,0
2021-06-26,SH,2,0,0
2021-06-26,SO,0,0,0
2021-06-26,SZ,2,0,0
2021-06-26,TG,4,0,0
2021-06-26,TI,4,0,0
2021-06-26,UR,0,0,0
2021-06-26,VD,2,0,0
2021-06-26,VS,9,0,0
2021-06-26,ZG,1,0,0
2021-06-26,ZH,8,0,0
2021-06-26,FL,0,0,0
2021-06-26,CH,60,0,0
2021-06-26,CHFL,60,0,0
2021-06-27,AG,3,0,0
2021-06-27,AI,0,0,0
2021-06-27,AR,0,0,0
2021-06-27,BE,3,0,0
2021-06-27,BL,0,0,0
2021-06-27,BS,0,0,0
2021-06-27,FR,1,0,0
2021-06-27,GE,12,0,0
2021-06-27,GL,0,0,0
2021-06-27,GR,2,0,0
2021-06-27,JU,1,0,0
2021-06-27,LU,9,0,0
2021-06-27,NE,2,0,0
2021-06-27,NW,0,0,0
2021-06-27,OW,0,0,0
2021-06-27,SG,1,0,0
2021-06-27,SH,3,0,0
2021-06-27,SO,2,0,0
2021-06-27,SZ,1,0,0
2021-06-27,TG,2,1,0
2021-06-27,TI,1,0,0
2021-06-27,UR,1,1,0
2021-06-27,VD,5,2,1
2021-06-27,VS,0,0,0
2021-06-27,ZG,5,0,0
2021-06-27,ZH,5,0,1
2021-06-27,FL,2,0,0
2021-06-27,CH,59,4,2
2021-06-27,CHFL,61,4,2
2021-06-28,AG,11,1,0
2021-06-28,AI,0,0,0
2021-06-28,AR,0,0,0
2021-06-28,BE,16,1,0
2021-06-28,BL,3,0,0
2021-06-28,BS,4,0,0
2021-06-28,FR,5,0,0
2021-06-28,GE,16,0,0
2021-06-28,GL,2,1,0
2021-06-28,GR,2,0,0
2021-06-28,JU,0,0,0
2021-06-28,LU,10,0,0
2021-06-28,NE,6,0,0
2021-06-28,NW,0,0,0
2021-06-28,OW,1,0,0
2021-06-28,SG,6,0,0
2021-06-28,SH,0,0,0
2021-06-28,SO,6,0,0
2021-06-28,SZ,2,0,0
2021-06-28,TG,6,1,0
2021-06-28,TI,2,0,0
2021-06-28,UR,0,0,0
2021-06-28,VD,16,0,0
2021-06-28,VS,6,0,0
2021-06-28,ZG,6,0,0
2021-06-28,ZH,24,2,0
2021-06-28,FL,1,0,0
2021-06-28,CH,150,6,0
2021-06-28,CHFL,151,6,0
2021-06-29,AG,5,0,0
2021-06-29,AI,0,0,0
2021-06-29,AR,0,0,0
2021-06-29,BE,9,0,0
2021-06-29,BL,4,0,0
2021-06-29,BS,1,0,0
2021-06-29,FR,1,0,0
2021-06-29,GE,9,0,0
2021-06-29,GL,1,0,0
2021-06-29,GR,7,0,0
2021-06-29,JU,0,0,0
2021-06-29,LU,9,0,1
2021-06-29,NE,5,0,0
2021-06-29,NW,0,0,0
2021-06-29,OW,0,0,0
2021-06-29,SG,9,0,0
2021-06-29,SH,1,0,0
2021-06-29,SO,1,0,0
2021-06-29,SZ,8,1,0
2021-06-29,TG,2,0,1
2021-06-29,TI,4,0,0
2021-06-29,UR,0,0,0
2021-06-29,VD,5,0,0
2021-06-29,VS,3,1,0
2021-06-29,ZG,5,0,0
2021-06-29,ZH,26,0,0
2021-06-29,FL,3,0,0
2021-06-29,CH,115,2,2
2021-06-29,CHFL,118,2,2
2021-06-30,AG,7,0,0
2021-06-30,AI,0,0,0
2021-06-30,AR,1,0,0
2021-06-30,BE,8,0,0
2021-06-30,BL,6,0,0
2021-06-30,BS,5,0,0
2021-06-30,FR,3,0,0
2021-06-30,GE,16,0,0
2021-06-30,GL,1,0,0
2021-06-30,GR,2,0,0
2021-06-30,JU,3,0,0
2021-06-30,LU,9,0,0
2021-06-30,NE,2,0,0
2021-06-30,NW,0,0,0
2021-06-30,OW,1,0,0
2021-06-30,SG,6,0,0
2021-06-30,SH,2,0,0
2021-06-30,SO,4,0,0
2021-06-30,SZ,5,1,0
2021-06-30,TG,5,0,0
2021-06-30,TI,9,0,0
2021-06-30,UR,0,0,0
2021-06-30,VD,19,0,0
2021-06-30,VS,9,0,0
2021-06-30,ZG,9,0,0
2021-06-30,ZH,27,0,0
2021-06-30,FL,2,0,0
2021-06-30,CH,159,1,0
2021-06-30,CHFL,161,1,0
2021-07-01,AG,5,0,0
2021-07-01,AI,0,0,0
2021-07-01,AR,3,0,0
2021-07-01,BE,11,0,0
2021-07-01,BL,3,0,0
2021-07-01,BS,5,0,0
2021-07-01,FR,2,1,0
2021-07-01,GE,18,0,0
2021-07-01,GL,2,0,0
2021-07-01,GR,6,0,0
2021-07-01,JU,2,0,0
2021-07-01,LU,4,0,0
2021-07-01,NE,3,0,0
2021-07-01,NW,0,0,0
2021-07-01,OW,0,0,0
2021-07-01,SG,15,0,0
2021-07-01,SH,7,0,0
2021-07-01,SO,5,0,0
2021-07-01,SZ,9,0,0
2021-07-01,TG,4,1,0
2021-07-01,TI,12,0,0
2021-07-01,UR,0,0,0
2021-07-01,VD,21,1,0
2021-07-01,VS,8,0,0
2021-07-01,ZG,2,0,0
2021-07-01,ZH,22,0,0
2021-07-01,FL,2,0,0
2021-07-01,CH,169,3,0
2021-07-01,CHFL,171,3,0
2021-07-02,AG,10,1,0
2021-07-02,AI,0,0,1
2021-07-02,AR,0,0,0
2021-07-02,BE,13,0,0
2021-07-02,BL,6,0,0
2021-07-02,BS,5,0,0
2021-07-02,FR,1,0,0
2021-07-02,GE,15,1,0
2021-07-02,GL,2,0,0
2021-07-02,GR,6,0,0
2021-07-02,JU,0,0,0
2021-07-02,LU,10,0,0
2021-07-02,NE,3,0,0
2021-07-02,NW,0,0,0
2021-07-02,OW,1,0,0
2021-07-02,SG,9,0,0
2021-07-02,SH,1,0,0
2021-07-02,SO,0,0,0
2021-07-02,SZ,6,1,0
2021-07-02,TG,6,0,0
2021-07-02,TI,9,0,0
2021-07-02,UR,0,0,0
2021-07-02,VD,16,0,0
2021-07-02,VS,9,0,0
2021-07-02,ZG,9,0,0
2021-07-02,ZH,28,0,0
2021-07-02,FL,3,0,0
2021-07-02,CH,165,3,1
2021-07-02,CHFL,168,3,1
2021-07-03,AG,14,0,0
2021-07-03,AI,0,0,0
2021-07-03,AR,0,0,0
2021-07-03,BE,4,0,0
2021-07-03,BL,2,0,0
2021-07-03,BS,5,1,0
2021-07-03,FR,5,0,0
2021-07-03,GE,9,0,0
2021-07-03,GL,0,0,0
2021-07-03,GR,4,0,0
2021-07-03,JU,0,0,0
2021-07-03,LU,8,0,0
2021-07-03,NE,2,0,0
2021-07-03,NW,0,0,0
2021-07-03,OW,1,0,0
2021-07-03,SG,9,0,0
2021-07-03,SH,2,0,0
2021-07-03,SO,4,0,0
2021-07-03,SZ,1,0,0
2021-07-03,TG,0,0,0
2021-07-03,TI,6,0,0
2021-07-03,UR,0,0,0
2021-07-03,VD,20,0,0
2021-07-03,VS,0,0,0
2021-07-03,ZG,9,0,0
2021-07-03,ZH,24,0,0
2021-07-03,FL,0,0,0
2021-07-03,CH,129,1,0
2021-07-03,CHFL,129,1,0
2021-07-04,AG,13,0,0
2021-07-04,AI,0,0,0
2021-07-04,AR,1,0,0
2021-07-04,BE,5,0,0
2021-07-04,BL,1,0,0
2021-07-04,BS,0,0,0
2021-07-04,FR,0,0,0
2021-07-04,GE,12,0,0
2021-07-04,GL,0,0,0
2021-07-04,GR,7,0,0
2021-07-04,JU,5,0,0
2021-07-04,LU,7,0,0
2021-07-04,NE,3,1,0
2021-07-04,NW,1,0,0
2021-07-04,OW,0,0,0
2021-07-04,SG,11,0,0
2021-07-04,SH,1,0,0
2021-07-04,SO,3,0,0
2021-07-04,SZ,2,0,0
2021-07-04,TG,4,0,0
2021-07-04,TI,8,0,0
2021-07-04,UR,0,0,0
2021-07-04,VD,13,1,0
2021-07-04,VS,12,0,0
2021-07-04,ZG,4,0,0
2021-07-04,ZH,26,1,0
2021-07-04,FL,0,0,0
2021-07-04,CH,139,3,0
2021-07-04,CHFL,139,3,0
2021-07-05,AG,17,0,0
